Product_Name,Rating,Rating_Count,Selling_Price,Discount,Product_Link
"GOBOULT W20 with ENC Mic, 40Hrs Battery Life, Low Latency Gaming, 5.3v Bluetooth",4.1,265412,,,https://www.flipkart.com/goboult-w20-enc-mic-40hrs-battery-life-low-latency-gaming-5-3v-bluetooth/p/itm9b09a855eab7b?pid=ACCGRNFM5GBPUKPF&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_8_315&otracker=search&otracker1=search&fm=Search&iid=3dd3ca90-fbd6-4c6a-833f-cb4423df0ed6.ACCGRNFM5GBPUKPF.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"CMF by Nothing Buds 2 48 dB Hybrid ANC, Ultra Bass Technology 2.0, 55 Hrs playtime Bluetooth",4.3,7967,2999,,https://www.flipkart.com/cmf-nothing-buds-2-48-db-hybrid-anc-ultra-bass-technology-2-0-55-hrs-playtime-bluetooth/p/itma682b253b8313?pid=ACCHBK3PPFUHVCNM&lid=LSTACCHBK3PPFUHVCNMTQB8IY&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_8_316&otracker=search&otracker1=search&fm=Search&iid=3dd3ca90-fbd6-4c6a-833f-cb4423df0ed6.ACCHBK3PPFUHVCNM.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds Elite with 10mm Driver, 70Hrs Battery, Volume Control, 2-Mic ENC, Game Mode Bluetooth",3.9,6852,2299,,https://www.flipkart.com/truke-buds-elite-10mm-driver-70hrs-battery-volume-control-2-mic-enc-game-mode-bluetooth/p/itmff203c4d3b8e1?pid=ACCH8Z4YKSZ8BSF6&lid=LSTACCH8Z4YKSZ8BSF6W6XCKP&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_8_317&otracker=search&otracker1=search&fm=Search&iid=en_SWimvifQi1SM0bMs4NDFQsPzy2tMMOhU7RTTIS3GSF0bStWGj8h-QJpHeZvnHi5sPPXGr6PxmqNiS9xrvX63bmaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Airdopes 181 Pro, 100H Battery, ENx,LED Display, Stream Ad Free Music via App Bluetooth",4,119055,4990,,https://www.flipkart.com/boat-airdopes-181-pro-100h-battery-enx-led-display-stream-ad-free-music-via-app-bluetooth/p/itm7e6ee4b84de4c?pid=ACCHYVEQMHPSZWAJ&lid=LSTACCHYVEQMHPSZWAJXKHWH7&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_8_318&otracker=search&otracker1=search&fm=Search&iid=en_SWimvifQi1SM0bMs4NDFQsPzy2tMMOhU7RTTIS3GSF2wialMbqMsW58qZhMWPMY4PAJyx61guS5f73niIRiuMq8iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT W45 with 50Hrs Battery Life, 4 Mic ENC, Ultra Low Latency, 5.4v Bluetooth",4.1,95501,1999,,https://www.flipkart.com/goboult-w45-50hrs-battery-life-4-mic-enc-ultra-low-latency-5-4v-bluetooth/p/itm020cd61da5ba0?pid=ACCHD2Q4UVWFNBPA&lid=LSTACCHD2Q4UVWFNBPATVC5DL&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_8_319&otracker=search&otracker1=search&fm=Search&iid=3dd3ca90-fbd6-4c6a-833f-cb4423df0ed6.ACCHD2Q4UVWFNBPA.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Y1 Pro with 4 Mic ENC, 60Hrs Battery Life, Fast Charging, 5.3v Bluetooth",4.1,145822,5999,,https://www.flipkart.com/goboult-y1-pro-4-mic-enc-60hrs-battery-life-fast-charging-5-3v-bluetooth/p/itm060482bbcfbbe?pid=ACCHY2JNHFJA3Z3H&lid=LSTACCHY2JNHFJA3Z3HSGDHJR&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_8_320&otracker=search&otracker1=search&fm=Search&iid=3dd3ca90-fbd6-4c6a-833f-cb4423df0ed6.ACCHY2JNHFJA3Z3H.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Nirvana Crown, SONIC A.R.C,LEDs, Haptic Feedback, 50dB Hybrid ANC, Spatial Audio Bluetooth",4,413,9990,,https://www.flipkart.com/boat-nirvana-crown-sonic-a-r-c-leds-haptic-feedback-50db-hybrid-anc-spatial-audio-bluetooth/p/itm20f1c05a3701f?pid=ACCHHXYRPWAG7VKD&lid=LSTACCHHXYRPWAG7VKDO3Q91K&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_321&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6lF7XDMr0HR2HWtDMX3bxqtXGJszPPkMfI_DvM76ZKN6E0Lqp3nUBlQeeazI_xhu1k%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi DuoPods Storm [New launch], 60 Hrs, 13mm Drivers, Fast Charging, BT v5.3 Bluetooth",4.1,11425,3499,,https://www.flipkart.com/mivi-duopods-storm-new-launch-60-hrs-13mm-drivers-fast-charging-bt-v5-3-bluetooth/p/itmb4ce03eef0120?pid=ACCHEYV9Q6QSQ9VF&lid=LSTACCHEYV9Q6QSQ9VFPHMOOU&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_322&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6mMILyetdUBvkf-WJlVWtX0gC3R4I4SM6KoZVzcdeKKU_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT W45 with 50Hrs Battery Life, 4 Mic ENC, Ultra Low Latency, 5.4v Bluetooth",4.1,95501,1999,,https://www.flipkart.com/goboult-w45-50hrs-battery-life-4-mic-enc-ultra-low-latency-5-4v-bluetooth/p/itmd42ba99d3c521?pid=ACCHD2Q4MZUQE8PX&lid=LSTACCHD2Q4MZUQE8PXV4TA2X&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_323&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHD2Q4MZUQE8PX.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"realme Buds Air 7 Pro with 53dB ANC,360 Spatial Audio, 48hrs Playback, IP55 ,6 Mic Bluetooth",4.4,5835,7999,,https://www.flipkart.com/realme-buds-air-7-pro-53db-anc-360-spatial-audio-48hrs-playback-ip55-6-mic-bluetooth/p/itm443751fcda635?pid=ACCHC3FF3BMYSRZN&lid=LSTACCHC3FF3BMYSRZNEXEPM7&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_324&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHC3FF3BMYSRZN.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds Lite with 60H Playtime, Deep Bass, 13mm Speakers, Quad-Mic ENC, Low Latency Bluetooth",4,4028,2499,,https://www.flipkart.com/truke-buds-lite-60h-playtime-deep-bass-13mm-speakers-quad-mic-enc-low-latency-bluetooth/p/itm9535fee4e4b62?pid=ACCHEJT7PVCRQZGZ&lid=LSTACCHEJT7PVCRQZGZVDPWWG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_325&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHEJT7PVCRQZGZ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Airdopes 161, Adv 4Mic ENx, 50H Battery,Fast Charge,13mm Driver, Metallic Finish Bluetooth",4,1518858,2999,,https://www.flipkart.com/boat-airdopes-161-adv-4mic-enx-50h-battery-fast-charge-13mm-driver-metallic-finish-bluetooth/p/itmbf7b8eb4c6e9f?pid=ACCHY8GFBDFA2YK5&lid=LSTACCHY8GFBDFA2YK5B1F7UE&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_326&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHY8GFBDFA2YK5.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Ultrabuds N1 Neo with ENC, 40Hr Playback, 13mm Drivers, Rich Bass, Fast Charging Bluetooth",3.9,71583,2999,,https://www.flipkart.com/triggr-ultrabuds-n1-neo-enc-40hr-playback-13mm-drivers-rich-bass-fast-charging-bluetooth/p/itmc384cfcf7c9b7?pid=ACCHBY3BNQWMCHBZ&lid=LSTACCHBY3BNQWMCHBZPVZDNF&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_327&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6miGBvKa-hdnSBPCcseXZt585436DmZXJ4pBzgFSLaVQY1S1pI3rCk1qbkKPcNlckM%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Number Super Buds Pro GT99 Dual Pair, 4 Mic ENC Gaming RGB TWS,35ms Latency,50H Battery Bluetooth",4,32163,4999,,https://www.flipkart.com/number-super-buds-pro-gt99-dual-pair-4-mic-enc-gaming-rgb-tws-35ms-latency-50h-battery-bluetooth/p/itm57db82fcc01a1?pid=ACCGRZUA54VGMST8&lid=LSTACCGRZUA54VGMST85GDESA&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_328&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6kmVSlogKOpu_hEYwJYToy7_P_lHpDXkK2a9sZ_t2eHsfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi Duopods K2, 40Hrs PT, HD Call, Fast Charging, 50ms Latency,IPX4, Voice Asst.5.3v Bluetooth",3.9,121429,2999,,https://www.flipkart.com/mivi-duopods-k2-40hrs-pt-hd-call-fast-charging-50ms-latency-ipx4-voice-asst-5-3v-bluetooth/p/itm5f62275f615f4?pid=ACCGPFCNADSRMQGJ&lid=LSTACCGPFCNADSRMQGJZKAXXT&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_329&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCGPFCNADSRMQGJ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Noise Buds VS102 Elite with 50Hr Playtime, ENC, Quad Mic, Chrome finish Flybird Design Bluetooth",4,684761,3499,,https://www.flipkart.com/noise-buds-vs102-elite-50hr-playtime-enc-quad-mic-chrome-finish-flybird-design-bluetooth/p/itm3e727008898d0?pid=ACCHFCF2NY4ZYT4G&lid=LSTACCHFCF2NY4ZYT4GNO4BY8&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_330&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHFCF2NY4ZYT4G.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Airdopes Prime 511, Volume Swipe Controls, 50H Battery, 4Mics ENx, App Support Bluetooth",4.2,2193,5990,,https://www.flipkart.com/boat-airdopes-prime-511-volume-swipe-controls-50h-battery-4mics-enx-app-support-bluetooth/p/itm1e2a593b80660?pid=ACCHDZQSKMAZHEZE&lid=LSTACCHDZQSKMAZHEZEZYM9RD&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_331&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6mZJ3cWARnmpZhaQSfGI2udyXwmj6wQfxIr3aifbdLZ-khz9c-MSIoFe8xMxkfU6dM%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Opus with Latest BT v6.0, Dual Pairing, Chrome Lid, Rubber Finish, 40Hr Playtime Bluetooth",3.9,3654,3999,,https://www.flipkart.com/triggr-opus-latest-bt-v6-0-dual-pairing-chrome-lid-rubber-finish-40hr-playtime-bluetooth/p/itm764e9fce38c1c?pid=ACCHCYYT5V6HGEKE&lid=LSTACCHCYYT5V6HGEKEFWQQ2X&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_332&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6mGR3bawZmPWlb-0E5s1lo3lX-ytlX5X-S-59AY8YT1itT29QNQVU4kmpt6AERHFAg%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Noise Buds VS102 Neo with 40 Hrs Playtime, Environmental Noise Cancellation, Quad Mic Bluetooth",4.1,137944,3499,,https://www.flipkart.com/noise-buds-vs102-neo-40-hrs-playtime-environmental-cancellation-quad-mic-bluetooth/p/itm30f3d7ecf6f39?pid=ACCGQSGWFMYHSMQV&lid=LSTACCGQSGWFMYHSMQVFEYM43&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_333&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCGQSGWFMYHSMQV.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"OnePlus Buds 3 TWS, in Ear Earbuds with Sliding Volume Control and 49dB ANC Bluetooth",4.5,50374,6499,,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-bluetooth/p/itmfccde298e032a?pid=ACCGWVFAKPFZ8DZT&lid=LSTACCGWVFAKPFZ8DZTEXS33C&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_334&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCGWVFAKPFZ8DZT.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Raven 70Hrs Battery, App Support, Dual Pairing, Quad Mic ENC, Boosted Bass, 5.4v Bluetooth",4.1,23978,4999,,https://www.flipkart.com/goboult-raven-70hrs-battery-app-support-dual-pairing-quad-mic-enc-boosted-bass-5-4v-bluetooth/p/itme059deb8914e4?pid=ACCHG723GAZNAJ7A&lid=LSTACCHG723GAZNAJ7AJCCIL2&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_335&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHG723GAZNAJ7A.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"realme Buds Air7 with 52dB ANC, 12.4mm Driver, 52hrs Playback, IP55 & 45ms Low Latency Bluetooth",4.5,32677,4999,,https://www.flipkart.com/realme-buds-air7-52db-anc-12-4mm-driver-52hrs-playback-ip55-45ms-low-latency-bluetooth/p/itm3f1f02c34ec68?pid=ACCH7S8GQPHDZZUK&lid=LSTACCH7S8GQPHDZZUKCFTZ2Y&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_336&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCH7S8GQPHDZZUK.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Z60 with 60Hr Battery, 4 Mic ENC, 50ms Ultra Low Latency, 5.3v Bluetooth",4.1,95501,2999,,https://www.flipkart.com/goboult-z60-60hr-battery-4-mic-enc-50ms-ultra-low-latency-5-3v-bluetooth/p/itm5ba8a2c2d4a44?pid=ACCGRB6TBHUJ7KTM&lid=LSTACCGRB6TBHUJ7KTMCYRUWC&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_337&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6kDRYwMtWnhYTXji68ETI2BpyMdM5HYcC64FfvMFC2o1PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Mega 8 earbuds w/ 24-bit Spatial Audio, 70H Playtime, 13mm Drivers, Quad-Mic ENC Bluetooth",4.2,1460,3999,,https://www.flipkart.com/truke-mega-8-earbuds-w-24-bit-spatial-audio-70h-playtime-13mm-drivers-quad-mic-enc-bluetooth/p/itm7f89fc5833940?pid=ACCHEJT7KZ32RF4A&lid=LSTACCHEJT7KZ32RF4AXT97BP&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_338&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6lqVIN54Qpa9l4cPT-MN-Vp2u8Y2B-luTq7OLDu1MXeCPcUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"HOPPUP Xo6 Gaming Earbuds with 35MS Low Latency, RGB LED, 13MM DRIVERS & 50H PlayTime Bluetooth",4.1,10719,4999,,https://www.flipkart.com/hoppup-xo6-gaming-earbuds-35ms-low-latency-rgb-led-13mm-drivers-50h-playtime-bluetooth/p/itm523a93ea1f5d2?pid=ACCHYKHWYKRDYWJD&lid=LSTACCHYKHWYKRDYWJD0DK1WY&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_339&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHYKHWYKRDYWJD.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
boAt Airdopes 91 Bluetooth,3.8,16823,4990,,https://www.flipkart.com/boat-airdopes-91-bluetooth/p/itma32a259e45d62?pid=ACCH5FKQRGV2J8NJ&lid=LSTACCH5FKQRGV2J8NJXA3C6K&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_340&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCH5FKQRGV2J8NJ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 13mm Drivers, BassXpand Bluetooth",4.1,9575,1999,,https://www.flipkart.com/triggr-ultrabuds-n3-crisp-calling-50h-playtime-13mm-drivers-bassxpand-bluetooth/p/itm5c778726d67ae?pid=ACCH85X8YC5WH5XJ&lid=LSTACCH85X8YC5WH5XJ2WFIGF&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_341&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6l2VM5Q_EF0AopJ4r3Np5iSHqrW6Xe7Y_jWdD7vIHw-4f3P1tGdNXxc4rvNSE4yyXI%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC for HD Call, Fast Charging, 5.3 Bluetooth",4.1,46801,2999,,https://www.flipkart.com/mivi-duopods-b1-just-launched-45hrs-playtime-ai-enc-hd-call-fast-charging-5-3-bluetooth/p/itmf472a328c5a50?pid=ACCH8Z35RUAHSANC&lid=LSTACCH8Z35RUAHSANCXCSTYS&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_342&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6lehUdkC_QygpoECodhbYpzIQLu4dy_lJqmlReP3g0yaX2jGuDLx_cmoBdxLHagfOw%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Noise Buds VS102 Elite with 50Hr Playtime, ENC, Quad Mic, Chrome finish Flybird Design Bluetooth",4,684761,3499,,https://www.flipkart.com/noise-buds-vs102-elite-50hr-playtime-enc-quad-mic-chrome-finish-flybird-design-bluetooth/p/itmd21bac81f0954?pid=ACCHFCF2G2NAQU8V&lid=LSTACCHFCF2G2NAQU8VMO1SCO&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_343&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHFCF2G2NAQU8V.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Apple AirPods 4 Wireless Earbuds with Active Noise Cancellation, Adaptive Audio Bluetooth",4.5,1630,17900,,https://www.flipkart.com/apple-airpods-4-wireless-earbuds-active-noise-cancellation-adaptive-audio-bluetooth/p/itm8fa3b69c4f879?pid=ACCH4JE2BAJH75N3&lid=LSTACCH4JE2BAJH75N35NL6RG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_344&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCH4JE2BAJH75N3.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Soundcore by Anker K20i,36Hr Playtime,Dual mic with AI ENC Clear Calls,Fast Charge,IPX5 Bluetooth",4,1466,5598,,https://www.flipkart.com/soundcore-anker-k20i-36hr-playtime-dual-mic-ai-enc-clear-calls-fast-charge-ipx5-bluetooth/p/itmab2bf2ab9dd7a?pid=ACCHCFEMTDAVM4HN&lid=LSTACCHCFEMTDAVM4HN9EFCDR&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_345&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCHCFEMTDAVM4HN.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Z40 Pro with 100Hr, 4 Mic ENC, Scratch Proof, Rubber Grip, 5.3v Bluetooth",4.1,164300,5499,,https://www.flipkart.com/goboult-z40-pro-100hr-4-mic-enc-scratch-proof-rubber-grip-5-3v-bluetooth/p/itm9f573b5fa599f?pid=ACCGSZCD8AYV9FJF&lid=LSTACCGSZCD8AYV9FJF5UMRFE&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_346&otracker=search&otracker1=search&fm=Search&iid=3884f044-5e43-45c5-a52a-6e44f4daa713.ACCGSZCD8AYV9FJF.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT W45 with 50Hrs Battery Life, 4 Mic ENC, Ultra Low Latency, 5.4v Bluetooth",4.1,95501,1999,,https://www.flipkart.com/goboult-w45-50hrs-battery-life-4-mic-enc-ultra-low-latency-5-4v-bluetooth/p/itm020cd61da5ba0?pid=ACCHD2Q4UVWFNBPA&lid=LSTACCHD2Q4UVWFNBPADIBQRI&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_347&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6m9vIAVvHqIEcncaePE7xiAtklnUAnZcJBgkIjWIoNRgwDM2KWit8hFHxJOvPdMi04%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi Duopods Horizon [New Launch], AI-ENC, 60 Hrs, 13mm Drivers, Fast Charge, BT v5.3 Bluetooth",4.1,8286,3999,,https://www.flipkart.com/mivi-duopods-horizon-new-launch-ai-enc-60-hrs-13mm-drivers-fast-charge-bt-v5-3-bluetooth/p/itm742b48d69b7bb?pid=ACCHEYV9VHAMGKXK&lid=LSTACCHEYV9VHAMGKXKI5UHAH&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_9_348&otracker=search&otracker1=search&fm=Search&iid=en__NsrW-b6IOlGax0GkFQQ8p8Ek3fABYEL5X6URAh4N6lwc_fzAjQFsDz4yYAozJpJt89lWJod6HtyeJHvW7syxhhTy0lUJ14SzoMSv_CzLF0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
